_id,gameID,iterationName,version,recruitmentPlatform,eventType,rt,responses,question_order,trial_type,trial_index,time_elapsed,internal_node_id,startTime,endTime,response_json
636142d7669a76062f80a2fb,9672-ccb14ea5-0183-4e32-916f-133f21f60a3f,pilot_10,VLAT_GGR,prolific,survey,18227,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,85,2312407,0.0-71.0,,,
636142e0669a76062f80a307,9672-ccb14ea5-0183-4e32-916f-133f21f60a3f,pilot_10,VLAT_GGR,prolific,survey,9550,"{""participantEd_math"":["" Statistics""]}",[0],survey-multi-select,86,2321977,0.0-72.0,,,
63614304669a76062f80a338,9672-ccb14ea5-0183-4e32-916f-133f21f60a3f,pilot_10,VLAT_GGR,prolific,survey,35744,,,survey-text,87,2357744,0.0-73.0,2325497.8999996185,2361241.6999988556,"{""TechnicalDifficultiesFreeResp"":""I did not encounter any difficulties"",""participantAge"":""1984"",""participantYears"":""38"",""participantEd_field"":""advertising/communications"",""participantComments"":""I had a lot of fun!""}"
63614345669a76062f80a3a8,1534-b84f220a-4c7f-4622-895a-799fa10f9693,pilot_10,VLAT_GGR,prolific,survey,17572,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,79,2381074,0.0-71.0,,,
6361434b669a76062f80a3b1,1534-b84f220a-4c7f-4622-895a-799fa10f9693,pilot_10,VLAT_GGR,prolific,survey,6474,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,80,2387554,0.0-72.0,,,
63614362669a76062f80a3da,1534-b84f220a-4c7f-4622-895a-799fa10f9693,pilot_10,VLAT_GGR,prolific,survey,22972,,,survey-text,81,2410535,0.0-73.0,2388743.399999857,2411715.1999998093,"{""TechnicalDifficultiesFreeResp"":""None"",""participantAge"":""1999"",""participantYears"":""23"",""participantEd_field"":""Physiology"",""participantComments"":""No Thank you :-)""}"
63614585669a76062f80a510,3089-3bb726da-27cd-40fa-b7c6-da544682b3a7,pilot_10,VLAT_GGR,prolific,survey,32194,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""7"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1028438,0.0-71.0,,,
63614585669a76062f80a511,3089-3bb726da-27cd-40fa-b7c6-da544682b3a7,pilot_10,VLAT_GGR,prolific,survey,14167,"{""participantEd_math"":["" Statistics""]}",[0],survey-multi-select,72,1042610,0.0-72.0,,,
63614586669a76062f80a52b,8419-c34cf439-7d87-4619-91ab-51f96c38ba9f,pilot_10,VLAT_GGR,prolific,survey,37918,"{""participantSex"":""Female"",""participantEd"":""Associate degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1794517,0.0-71.0,,,
63614586669a76062f80a52c,8419-c34cf439-7d87-4619-91ab-51f96c38ba9f,pilot_10,VLAT_GGR,prolific,survey,12227,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1806749,0.0-72.0,,,
63614586669a76062f80a564,0920-dece492c-3a70-40ff-934b-2a4138929a89,pilot_10,VLAT_GGR,prolific,survey,44873,"{""participantSex"":""Male"",""participantEd"":""Associate degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,720906,0.0-71.0,,,
63614586669a76062f80a565,0920-dece492c-3a70-40ff-934b-2a4138929a89,pilot_10,VLAT_GGR,prolific,survey,6718,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,727633,0.0-72.0,,,
636147c09da3cf10b96b1846,2079-e5c0d5bf-286a-4e5e-afe5-fe4c8777a45d,pilot_10,VLAT_GGR,prolific,survey,25783,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""7"",""participantEffort"":""I started out trying hard, but gave up at some point"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,545946,0.0-71.0,,,
636147cc9da3cf10b96b184f,2079-e5c0d5bf-286a-4e5e-afe5-fe4c8777a45d,pilot_10,VLAT_GGR,prolific,survey,12737,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,558715,0.0-72.0,,,
636147ff9da3cf10b96b1868,2079-e5c0d5bf-286a-4e5e-afe5-fe4c8777a45d,pilot_10,VLAT_GGR,prolific,survey,50894,,,survey-text,73,609651,0.0-73.0,570686.5999999642,621581.0,"{""TechnicalDifficultiesFreeResp"":""survey would not load at first"",""participantAge"":""1979"",""participantYears"":""43"",""participantEd_field"":""MBA"",""participantComments"":""I hate graphs and charts.""}"
63614a189da3cf10b96b1a14,1838-3bb16936-6d13-436f-a184-52ef1d995366,pilot_10,VLAT_GGR,prolific,survey,18530,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1170508,0.0-71.0,,,
63614a279da3cf10b96b1a23,1838-3bb16936-6d13-436f-a184-52ef1d995366,pilot_10,VLAT_GGR,prolific,survey,14723,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1185236,0.0-72.0,,,
63614a3a9da3cf10b96b1a33,1838-3bb16936-6d13-436f-a184-52ef1d995366,pilot_10,VLAT_GGR,prolific,survey,19312,,,survey-text,73,1204554,0.0-73.0,2266140.0,2285451.600000143,"{""TechnicalDifficultiesFreeResp"":""Some images did not load"",""participantAge"":""1994"",""participantYears"":""27"",""participantEd_field"":""health science"",""participantComments"":""""}"
63614a469da3cf10b96b1a3a,2672-399534b2-0ee7-4357-b812-2ee438f440cd,pilot_10,VLAT_GGR,prolific,survey,14817,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1215544,0.0-71.0,,,
63614a4c9da3cf10b96b1a3f,2672-399534b2-0ee7-4357-b812-2ee438f440cd,pilot_10,VLAT_GGR,prolific,survey,5536,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1221089,0.0-72.0,,,
63614a4f9da3cf10b96b1a43,5420-68b6693d-d916-4f7c-a990-2cb758f5391f,pilot_10,VLAT_GGR,prolific,survey,15409,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""6"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1200494,0.0-71.0,,,
63614a529da3cf10b96b1a48,5420-68b6693d-d916-4f7c-a990-2cb758f5391f,pilot_10,VLAT_GGR,prolific,survey,2304,"{""participantEd_math"":["" Statistics""]}",[0],survey-multi-select,72,1202804,0.0-72.0,,,
63614a679da3cf10b96b1a60,2672-399534b2-0ee7-4357-b812-2ee438f440cd,pilot_10,VLAT_GGR,prolific,survey,26727,,,survey-text,73,1247825,0.0-73.0,1223589.1999999993,1250316.0,"{""TechnicalDifficultiesFreeResp"":""2 of the questions did not load the graphs. I skipped those. "",""participantAge"":""1987"",""participantYears"":""35"",""participantEd_field"":"""",""participantComments"":""Thank you, it was nice to participate.""}"
63614a849da3cf10b96b1a7b,5420-68b6693d-d916-4f7c-a990-2cb758f5391f,pilot_10,VLAT_GGR,prolific,survey,50818,,,survey-text,73,1253628,0.0-73.0,1203530.699999988,1254348.2999999523,"{""TechnicalDifficultiesFreeResp"":""I had to do the study twice\nthe first time half the graphs did not show"",""participantAge"":""1984"",""participantYears"":""38"",""participantEd_field"":""Radiology"",""participantComments"":""Thank you""}"
63614ba69da3cf10b96b1b86,4046-4042b1af-71af-4683-8d31-e7f3e8669807,pilot_10,VLAT_GGR,prolific,survey,28805,"{""participantSex"":""Male"",""participantEd"":""Master's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1573024,0.0-71.0,,,
63614baf9da3cf10b96b1b8f,4046-4042b1af-71af-4683-8d31-e7f3e8669807,pilot_10,VLAT_GGR,prolific,survey,8457,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,1581486,0.0-72.0,,,
63614bba9da3cf10b96b1b9a,1296-6a2bd5a5-5a1d-4886-a8c2-364544fd79c8,pilot_10,VLAT_GGR,prolific,survey,13483,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1097050,0.0-71.0,,,
63614bc59da3cf10b96b1ba2,1296-6a2bd5a5-5a1d-4886-a8c2-364544fd79c8,pilot_10,VLAT_GGR,prolific,survey,10940,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,72,1107999,0.0-72.0,,,
63614be89da3cf10b96b1bc1,1296-6a2bd5a5-5a1d-4886-a8c2-364544fd79c8,pilot_10,VLAT_GGR,prolific,survey,35165,,,survey-text,73,1143173,0.0-73.0,1109795.0999999642,1144960.0999999642,"{""TechnicalDifficultiesFreeResp"":""n/a"",""participantAge"":""1973"",""participantYears"":""49"",""participantEd_field"":""Computer Science"",""participantComments"":""I enjoyed looking over these charts and figuring out what's what.""}"
63614bed9da3cf10b96b1bc7,2134-8ab74049-9dc7-4e1c-a583-d8654962de11,pilot_10,VLAT_GGR,prolific,survey,36085,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1111580,0.0-71.0,,,
63614bf89da3cf10b96b1bd5,5473-c9b8c9fa-3214-428a-8097-ccdcb71b115d,pilot_10,VLAT_GGR,prolific,survey,24798,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,898152,0.0-71.0,,,
63614bfc9da3cf10b96b1bd8,2134-8ab74049-9dc7-4e1c-a583-d8654962de11,pilot_10,VLAT_GGR,prolific,survey,15225,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1126835,0.0-72.0,,,
63614bff9da3cf10b96b1bd9,5473-c9b8c9fa-3214-428a-8097-ccdcb71b115d,pilot_10,VLAT_GGR,prolific,survey,7499,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,905656,0.0-72.0,,,
63614c1e9da3cf10b96b1bee,5473-c9b8c9fa-3214-428a-8097-ccdcb71b115d,pilot_10,VLAT_GGR,prolific,survey,31196,,,survey-text,73,936860,0.0-73.0,907783.2999999523,938979.0,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""2000"",""participantYears"":""22"",""participantEd_field"":""Environmental Science"",""participantComments"":""N/A""}"
63614c269da3cf10b96b1bf1,2134-8ab74049-9dc7-4e1c-a583-d8654962de11,pilot_10,VLAT_GGR,prolific,survey,41224,,,survey-text,73,1168096,0.0-73.0,1128405.9999999995,1169629.4999999995,"{""TechnicalDifficultiesFreeResp"":""I do not know if some images had words or not, I selected the skip button when I encountered graphs with no words at all"",""participantAge"":""1991"",""participantYears"":""31"",""participantEd_field"":""n/a"",""participantComments"":""n/a""}"
63614c3d9da3cf10b96b1c08,4046-4042b1af-71af-4683-8d31-e7f3e8669807,pilot_10,VLAT_GGR,prolific,survey,141561,,,survey-text,73,1723053,0.0-73.0,2770265.899999976,2911826.799999982,"{""TechnicalDifficultiesFreeResp"":""A couple different times the graph image failed to load. The study also reset at some point after I had answered about 20 questions, so I had to start from the beginning. I had to click away from the window to send you a message through Prolific to explain the technical difficulties."",""participantAge"":""1983"",""participantYears"":""39"",""participantEd_field"":""Geography, Education, Classical Studies, Social Studies"",""participantComments"":""The ratio questions confused me.""}"
63614c509da3cf10b96b1c17,1184-aa0d06dc-455f-48d3-9f6e-b17b663bd584,pilot_10,VLAT_GGR,prolific,survey,27844,"{""participantSex"":""Male"",""participantEd"":""Associate degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1372959,0.0-71.0,,,
63614c589da3cf10b96b1c1e,1184-aa0d06dc-455f-48d3-9f6e-b17b663bd584,pilot_10,VLAT_GGR,prolific,survey,8499,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,72,1381465,0.0-72.0,,,
63614c699da3cf10b96b1c2a,1184-aa0d06dc-455f-48d3-9f6e-b17b663bd584,pilot_10,VLAT_GGR,prolific,survey,16500,,,survey-text,73,1397974,0.0-73.0,1387521.9000000001,1404021.9999999998,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1996"",""participantYears"":""25"",""participantEd_field"":""Economics"",""participantComments"":""""}"
63614c899da3cf10b96b1c3a,4723-f6a2f14a-18c7-4787-a5c2-87a097a5d08a,pilot_10,VLAT_GGR,prolific,survey,25393,"{""participantSex"":""Male"",""participantEd"":""Associate degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,79,1389676,0.0-71.0,,,
63614c929da3cf10b96b1c3e,4723-f6a2f14a-18c7-4787-a5c2-87a097a5d08a,pilot_10,VLAT_GGR,prolific,survey,8309,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,80,1397989,0.0-72.0,,,
63614cb49da3cf10b96b1c5a,4723-f6a2f14a-18c7-4787-a5c2-87a097a5d08a,pilot_10,VLAT_GGR,prolific,survey,34524,,,survey-text,81,1432521,0.0-73.0,1405669.1000000238,1440193.2000000477,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1970"",""participantYears"":""52"",""participantEd_field"":"""",""participantComments"":""""}"
63614da59da3cf10b96b1d03,6073-05f8c84d-4d66-4840-9a85-48b4dfae5177,pilot_10,VLAT_GGR,prolific,survey,15725,"{""participantSex"":""Female"",""participantEd"":""Master's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on most questions"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,74,1598148,0.0-71.0,,,
63614daa9da3cf10b96b1d06,6301-6837812d-bcc0-4ae3-9c33-9f04301b187d,pilot_10,VLAT_GGR,prolific,survey,14444,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""4"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1298849,0.0-71.0,,,
63614dad9da3cf10b96b1d08,6073-05f8c84d-4d66-4840-9a85-48b4dfae5177,pilot_10,VLAT_GGR,prolific,survey,7663,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,75,1605837,0.0-72.0,,,
63614daf9da3cf10b96b1d09,6301-6837812d-bcc0-4ae3-9c33-9f04301b187d,pilot_10,VLAT_GGR,prolific,survey,5093,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,1303951,0.0-72.0,,,
63614db99da3cf10b96b1d11,6301-6837812d-bcc0-4ae3-9c33-9f04301b187d,pilot_10,VLAT_GGR,prolific,survey,10147,,,survey-text,73,1314108,0.0-73.0,1305352.1000000238,1315499.5,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1992"",""participantYears"":""29"",""participantEd_field"":""criminology"",""participantComments"":""""}"
63614dc49da3cf10b96b1d1a,6073-05f8c84d-4d66-4840-9a85-48b4dfae5177,pilot_10,VLAT_GGR,prolific,survey,23558,,,survey-text,76,1629418,0.0-73.0,1609469.200000003,1633027.3000000007,"{""TechnicalDifficultiesFreeResp"":""None"",""participantAge"":""1992"",""participantYears"":""30"",""participantEd_field"":""Education"",""participantComments"":""""}"
63614de39da3cf10b96b1d2f,5958-db925d3a-b89b-4675-99cb-2c1e5b6ce6c8,pilot_10,VLAT_GGR,prolific,survey,11683,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,1178801,0.0-71.0,,,
63614de99da3cf10b96b1d35,5958-db925d3a-b89b-4675-99cb-2c1e5b6ce6c8,pilot_10,VLAT_GGR,prolific,survey,5877,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,73,1184681,0.0-72.0,,,
63614ded9da3cf10b96b1d36,4676-02582898-483a-44d5-8c95-0c3db836834d,pilot_10,VLAT_GGR,prolific,survey,15293,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,1567076,0.0-71.0,,,
63614df49da3cf10b96b1d3a,5958-db925d3a-b89b-4675-99cb-2c1e5b6ce6c8,pilot_10,VLAT_GGR,prolific,survey,11252,,,survey-text,74,1195939,0.0-73.0,1187996.0,1199248.0,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""2000"",""participantYears"":""22"",""participantEd_field"":""Cyber Security"",""participantComments"":""""}"
63614df59da3cf10b96b1d3b,4676-02582898-483a-44d5-8c95-0c3db836834d,pilot_10,VLAT_GGR,prolific,survey,7700,"{""participantEd_math"":["" Algebra"","" Calculus""]}",[0],survey-multi-select,73,1574781,0.0-72.0,,,
63614e519da3cf10b96b1d6f,4676-02582898-483a-44d5-8c95-0c3db836834d,pilot_10,VLAT_GGR,prolific,survey,92760,,,survey-text,74,1667548,0.0-73.0,1577890.0,1670650.0,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1967"",""participantYears"":""55"",""participantEd_field"":""business "",""participantComments"":""It was fun. There is a typo on question 55.""}"
63614e789da3cf10b96b1d83,7877-372a7201-3e09-476f-a2a8-3c241a792bc4,pilot_10,VLAT_GGR,prolific,survey,24717,"{""participantSex"":""Male"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1812495,0.0-71.0,,,
63614e809da3cf10b96b1d87,7877-372a7201-3e09-476f-a2a8-3c241a792bc4,pilot_10,VLAT_GGR,prolific,survey,8437,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,72,1820936,0.0-72.0,,,
63614e989da3cf10b96b1d91,7877-372a7201-3e09-476f-a2a8-3c241a792bc4,pilot_10,VLAT_GGR,prolific,survey,23976,,,survey-text,73,1844917,0.0-73.0,1835368.600000009,1859344.700000003,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1983"",""participantYears"":""39"",""participantEd_field"":""Computer Science"",""participantComments"":""""}"
63614ef99da3cf10b96b1dc0,9899-ed61a5fb-661c-403f-b2cd-84d9ab277f48,pilot_10,VLAT_GGR,prolific,survey,19084,"{""participantSex"":""Female"",""participantEd"":""Associate degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,1981141,0.0-71.0,,,
63614f039da3cf10b96b1dc5,9899-ed61a5fb-661c-403f-b2cd-84d9ab277f48,pilot_10,VLAT_GGR,prolific,survey,9593,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,73,1990739,0.0-72.0,,,
63614f1e9da3cf10b96b1dd2,0744-89ccf1f6-9b2a-48b2-9a63-01b099ea1f97,pilot_10,VLAT_GGR,prolific,survey,17950,"{""participantSex"":""Male"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,1651424,0.0-71.0,,,
63614f1f9da3cf10b96b1dd3,5187-cf7a1ce3-c6a5-48a6-9b9d-346c81fe399d,pilot_10,VLAT_GGR,prolific,survey,22940,"{""participantSex"":""Female"",""participantEd"":""Doctoral degree (e.g., Ph.D.)"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,73,1868915,0.0-71.0,,,
63614f259da3cf10b96b1dd4,0744-89ccf1f6-9b2a-48b2-9a63-01b099ea1f97,pilot_10,VLAT_GGR,prolific,survey,7631,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1659064,0.0-72.0,,,
63614f269da3cf10b96b1dd5,5187-cf7a1ce3-c6a5-48a6-9b9d-346c81fe399d,pilot_10,VLAT_GGR,prolific,survey,6534,"{""participantEd_math"":["" Algebra"","" Calculus"","" Statistics""]}",[0],survey-multi-select,74,1875459,0.0-72.0,,,
63614f2a9da3cf10b96b1dd7,9899-ed61a5fb-661c-403f-b2cd-84d9ab277f48,pilot_10,VLAT_GGR,prolific,survey,39136,,,survey-text,74,2029881,0.0-73.0,1991902.2000000477,2031038.0,"{""TechnicalDifficultiesFreeResp"":""none"",""participantAge"":""1983"",""participantYears"":""39"",""participantEd_field"":""Marketing"",""participantComments"":""This was fun!""}"
63614f359da3cf10b96b1ddc,0744-89ccf1f6-9b2a-48b2-9a63-01b099ea1f97,pilot_10,VLAT_GGR,prolific,survey,15183,,,survey-text,73,1674254,0.0-73.0,1660498.7,1675681.9999999998,"{""TechnicalDifficultiesFreeResp"":""N/A"",""participantAge"":""2002"",""participantYears"":""19"",""participantEd_field"":""Business - Studying "",""participantComments"":""""}"
63614f369da3cf10b96b1ddd,5187-cf7a1ce3-c6a5-48a6-9b9d-346c81fe399d,pilot_10,VLAT_GGR,prolific,survey,15833,,,survey-text,75,1891301,0.0-73.0,1878106.600000143,1893939.7999999523,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1981"",""participantYears"":""41"",""participantEd_field"":""physics"",""participantComments"":""""}"
63614fd69da3cf10b96b1e0b,6214-e0c99443-a222-4f02-81d7-0d408c8c8b52,pilot_10,VLAT_GGR,prolific,survey,24669,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,2639110,0.0-71.0,,,
63614fd99da3cf10b96b1e0e,6148-ead8225e-ba37-4f1c-9292-8ac88064df06,pilot_10,VLAT_GGR,prolific,survey,15894,"{""participantSex"":""Female"",""participantEd"":""Associate degree"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,71,2644458,0.0-71.0,,,
63614fdb9da3cf10b96b1e10,6148-ead8225e-ba37-4f1c-9292-8ac88064df06,pilot_10,VLAT_GGR,prolific,survey,2313,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,2646778,0.0-72.0,,,
63614fdd9da3cf10b96b1e11,6214-e0c99443-a222-4f02-81d7-0d408c8c8b52,pilot_10,VLAT_GGR,prolific,survey,7566,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,2646701,0.0-72.0,,,
63614ff29da3cf10b96b1e17,6148-ead8225e-ba37-4f1c-9292-8ac88064df06,pilot_10,VLAT_GGR,prolific,survey,22542,,,survey-text,73,2669329,0.0-73.0,4561054.100000024,4583596.200000048,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1993"",""participantYears"":""29"",""participantEd_field"":"""",""participantComments"":""""}"
636150469da3cf10b96b1e2b,6214-e0c99443-a222-4f02-81d7-0d408c8c8b52,pilot_10,VLAT_GGR,prolific,survey,104587,,,survey-text,73,2751321,0.0-73.0,3702900.5999999996,3807487.6999999993,"{""TechnicalDifficultiesFreeResp"":""I encountered some images not loading,  however, after reloading the page several times,  the images loaded"",""participantAge"":""1982"",""participantYears"":""40"",""participantEd_field"":""business  admin"",""participantComments"":""""}"
6361510c9da3cf10b96b1e6e,9216-d086d053-bf70-413c-bcdd-d943f86dcb91,pilot_10,VLAT_GGR,prolific,survey,22773,"{""participantSex"":""Female"",""participantEd"":""High school graduate, diploma or equivalent"",""judgedDifficulty"":""3"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""No""}","[0,1,2,3,4]",survey-multi-choice,72,2455167,0.0-71.0,,,
636151129da3cf10b96b1e71,9216-d086d053-bf70-413c-bcdd-d943f86dcb91,pilot_10,VLAT_GGR,prolific,survey,6878,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,73,2462061,0.0-72.0,,,
636151289da3cf10b96b1e78,9216-d086d053-bf70-413c-bcdd-d943f86dcb91,pilot_10,VLAT_GGR,prolific,survey,21704,,,survey-text,74,2483779,0.0-73.0,2464332.400000006,2486036.099999994,"{""TechnicalDifficultiesFreeResp"":"""",""participantAge"":""1979"",""participantYears"":""43"",""participantEd_field"":""Accounting"",""participantComments"":""""}"
6361515d9da3cf10b96b1e87,6400-c3a67b93-1403-44a8-988f-7970518c5127,pilot_10,VLAT_GGR,prolific,survey,32535,"{""participantSex"":""Male"",""participantEd"":""Master's degree"",""judgedDifficulty"":""5"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,3031739,0.0-71.0,,,
6361517f9da3cf10b96b1e8c,6400-c3a67b93-1403-44a8-988f-7970518c5127,pilot_10,VLAT_GGR,prolific,survey,33315,"{""participantEd_math"":["" Algebra"","" Statistics""]}",[0],survey-multi-select,72,3065086,0.0-72.0,,,
636151c29da3cf10b96b1ea0,8507-09a52885-9d98-42d0-bcda-94ab9a124912,pilot_10,VLAT_GGR,prolific,survey,20603,"{""participantSex"":""Female"",""participantEd"":""Bachelor's degree"",""judgedDifficulty"":""2"",""participantEffort"":""I tried my best on each question"",""technicalDifficultiesBinary"":""Yes""}","[0,1,2,3,4]",survey-multi-choice,71,1461264,0.0-71.0,,,
636151c89da3cf10b96b1ea2,8507-09a52885-9d98-42d0-bcda-94ab9a124912,pilot_10,VLAT_GGR,prolific,survey,6258,"{""participantEd_math"":["" Algebra""]}",[0],survey-multi-select,72,1467534,0.0-72.0,,,
636151e89da3cf10b96b1ea8,8507-09a52885-9d98-42d0-bcda-94ab9a124912,pilot_10,VLAT_GGR,prolific,survey,31786,,,survey-text,73,1499334,0.0-73.0,2532469.799999997,2564255.6999999955,"{""TechnicalDifficultiesFreeResp"":""The survey started over"",""participantAge"":""1990"",""participantYears"":""32"",""participantEd_field"":""Spanish Education"",""participantComments"":""It was great thanks""}"
